Work ID,Title,rKTsNumber,Title with diacritics,Author name (not needed for works with rKTs ID),Author RID (idem),BDRC Topic ID (idem),URL,Hyperlink-ID,Input by,Based on,Version Notes (if any)
IE0GR0447,Samyuttanikaya 3,,Saṃyutta-Nikāya Khandavagga,,,,gretil/2_pali/1_tipit/2_sut/3_samyu/samyut1u.htm,#Samyutt,the Sri Lanka Tripitaka Project,<not_specified>,SN 1: Sagathavagga
IE0GR0448,Samyuttanikaya 4,,Saṃyutta-Nikāya Saḷāyatanavagga,,,,gretil/2_pali/1_tipit/2_sut/3_samyu/samyut2u.htm,#Samyutt,the Sri Lanka Tripitaka Project,<not_specified>,SN 2: Nidanavagga
IE0GR0449,Samyuttanikaya 1,,Saṃyutta-Nikāya Sagāthavagga,,,,gretil/2_pali/1_tipit/2_sut/3_samyu/samyut3u.htm,#Samyutt,the Sri Lanka Tripitaka Project,<not_specified>,SN 3: Khandavagga
IE0GR0450,Samyuttanikaya 2,,Saṃyutta-Nikāya Nidānavagga,,,,gretil/2_pali/1_tipit/2_sut/3_samyu/samyut4u.htm,#Samyutt,the Sri Lanka Tripitaka Project,<not_specified>,SN 4: Salayatanavagga
IE0GR0451,Samyuttanikaya 5,,Saṃyutta-Nikāya Mahāvagga,,,,gretil/2_pali/1_tipit/2_sut/3_samyu/samyut5u.htm,#Samyutt,the Sri Lanka Tripitaka Project,<not_specified>,SN 5: Mahavagga
IE0GR0452,"Anguttara-Nikaya, annotated version",,Aṅguttara-Nikāya,,,,gretil/2_pali/1_tipit/2_sut/4_angu/angut1ou.htm,#Angutt,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition by R. Morris, London : Pali Text Society 1885 (second edition, revised by A.K. Warder, 1961).","Text in original PTS layout, with notes"
IE0GR0453,"Anguttara-Nikaya 1, plain text version",,Aṅguttara-Nikāya,,,,gretil/2_pali/1_tipit/2_sut/4_angu/angut1pu.htm,#Angutt,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition by R. Morris, London : Pali Text Society 1885 (second edition, revised by A.K. Warder, 1961).","Plain floating text, without notes"
IE0GR0454,"Anguttara-Nikaya, Part II",,Aṅguttara-Nikāya,,,,gretil/2_pali/1_tipit/2_sut/4_angu/angut2ou.htm,#Angutt,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition by R. Morris, London : Pali Text Society 1888 (reprinted 1976).","Text in original PTS layout, with notes"
IE0GR0455,"Anguttara-Nikaya 2, plain text version",,Aṅguttara-Nikāya,,,,gretil/2_pali/1_tipit/2_sut/4_angu/angut2pu.htm,#Angutt,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition by R. Morris, London : Pali Text Society 1888 (reprinted 1976).","Plain floating text, without notes"
IE0GR0456,"Anguttara-Nikaya 3, annotated version",,Aṅguttara-Nikāya,,,,gretil/2_pali/1_tipit/2_sut/4_angu/angut3ou.htm,#Angutt,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition by E. Hardy, London : Pali Text Society 1897 (reprinted 1976).","Text in original PTS layout, with notes"
IE0GR0457,"Anguttara-Nikaya 3, plain text version",,Aṅguttara-Nikāya,,,,gretil/2_pali/1_tipit/2_sut/4_angu/angut3pu.htm,#Angutt,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition by E. Hardy, London : Pali Text Society 1897 (reprinted 1976).","Plain floating text, without notes"
IE0GR0458,"Anguttara-Nikaya 4, annotated version",,Aṅguttara-Nikāya,,,,gretil/2_pali/1_tipit/2_sut/4_angu/angut4ou.htm,#Angutt,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition by E. Hardy, London : Pali Text Society 1899 (reprinted 1958).","Text in original PTS layout, with notes"
IE0GR0459,"Anguttara-Nikaya 4, plain text version",,Aṅguttara-Nikāya,,,,gretil/2_pali/1_tipit/2_sut/4_angu/angut4pu.htm,#Angutt,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition by E. Hardy, London : Pali Text Society 1899 (reprinted 1958).","Plain floating text, without notes"
IE0GR0460,"Anguttara-Nikaya 5, annotated version",,Aṅguttara-Nikāya,,,,gretil/2_pali/1_tipit/2_sut/4_angu/angut5ou.htm,#Angutt,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition by E. Hardy, London : Pali Text Society 1900 (reprinted 1958).","Text in original PTS layout, with notes"
IE0GR0461,"Anguttara-Nikaya 5, plain text version",,Aṅguttara-Nikāya,,,,gretil/2_pali/1_tipit/2_sut/4_angu/angut5pu.htm,#Angutt,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition by E. Hardy, London : Pali Text Society 1900 (reprinted 1958).","Plain floating text, without notes"
IE0GR0462,Anguttaranikaya 3,,Aṅguttara-Nikāya,,,,gretil/2_pali/1_tipit/2_sut/4_angu/angutt1u.htm,#Angutt,the Sri Lanka Tripitaka Project,<not_specified>,"AN 1: Ekanipata, Dukanipata, Tikanipata"
IE0GR0463,Anguttaranikaya 2,,Aṅguttara-Nikāya,,,,gretil/2_pali/1_tipit/2_sut/4_angu/angutt2u.htm,#Angutt,the Sri Lanka Tripitaka Project,<not_specified>,AN 2: Catukkanipata
IE0GR0464,Anguttaranikaya 1,,Aṅguttara-Nikāya,,,,gretil/2_pali/1_tipit/2_sut/4_angu/angutt3u.htm,#Angutt,the Sri Lanka Tripitaka Project,<not_specified>,"AN 3: Pancakanipata, Chakkanipata"
IE0GR0465,Anguttaranikaya 4,,Aṅguttara-Nikāya,,,,gretil/2_pali/1_tipit/2_sut/4_angu/angutt4u.htm,#Angutt,the Sri Lanka Tripitaka Project,<not_specified>,"AN 4: Sattakanipata, Atthakanipata, Navakanipata"
IE0GR0466,Anguttaranikaya 5,,Aṅguttara-Nikāya,,,,gretil/2_pali/1_tipit/2_sut/4_angu/angutt5u.htm,#Angutt,the Sri Lanka Tripitaka Project,<not_specified>,"AN 5: Dasakanipata, Ekadasakanipata"
IE0GR0467,"Khuddakapatha, annotated version",,Khuddakapāṭha,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/khudp_ou.htm,#Khuddp,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition Helmer Smith from a collation by Mabel Hunt, London : Pali Text Society 1915 (Reprinted 1959, 1978)","Text in original PTS layout, with notes"
IE0GR0468,"Khuddakapatha, plain text version",,Khuddakapāṭha,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/khudp_pu.htm,#Khuddp,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition Helmer Smith from a collation by Mabel Hunt, London : Pali Text Society 1915 (Reprinted 1959, 1978)","Plain floating text, without notes"
IE0GR0469,Khuddakapatha,,Khuddakapāṭha,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/khuddaku.htm,#Khuddp,the Sri Lanka Tripitaka Project,<not_specified>,
IE0GR0470,"Dhammapada, annotated version",K326,Dhammapada,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/dhampdou.htm,#Dhammap,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition by O. v. Hinüber and K.R. Norman, London : Pali Text Society 1995","Text in original PTS layout, with notes"
IE0GR0471,"Dhammapada, plain text version",K326,Dhammapada,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/dhampdpu.htm,#Dhammap,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition by O. v. Hinüber and K.R. Norman, London : Pali Text Society 1995","Plain floating text, without notes"
IE0GR0472,Dhammapada,K326,Dhammapada,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/dhamma1u.htm,#Dhammap,the Sri Lanka Tripitaka Project,<not_specified>,
IE0GR0473,Dhammapada,K326,Dhammapada,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/dhamma2u.htm,#Dhammap,John Richards Stackpole Elidor (UK),<not_specified>,
IE0GR0474,"Udana, PTS layout",,Udāna,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/udana_ou.htm,#Udana,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition by Paul Steinthal, London : Pali Text Society 1885 (Reprinted 1948, 1982)","Text in original PTS layout, with notes"
IE0GR0475,"Udana, plain floating text",,Udāna,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/udana_pu.htm,#Udana,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition by Paul Steinthal, London : Pali Text Society 1885 (Reprinted 1948, 1982)","Plain floating text, without notes"
IE0GR0476,Udana,,Udāna,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/udana_u.htm,#Udana,the Sri Lanka Tripitaka Project,<not_specified>,
IE0GR0477,"Itivuttaka, annotated text in PTS layout",,Itivuttaka,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/itivutou.htm,#Itivutt,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition by Ernst Windisch, London : Pali Text Society 1889 (Reprinted 1948, 1975)","Text in original PTS layout, with notes"
IE0GR0478,"Itivuttaka, plain floating text",,Itivuttaka,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/itivutpu.htm,#Itivutt,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition by Ernst Windisch, London : Pali Text Society 1889 (Reprinted 1948, 1975)","Plain floating text, without notes"
IE0GR0479,Itivuttaka,,Itivuttaka,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/itivuttu.htm,#Itivutt,the Sri Lanka Tripitaka Project,<not_specified>,
IE0GR0480,"Suttanipata, in PTS layout",,Suttanipāta,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/sutnipou.htm,#Suttanip,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition by Dines Andersen and Helmer Smith: Sutta-Nipāta, London : Pali Text Society 1913 (Reprinted 1948, 1965, 1984)","Text in original PTS layout, with notes"
IE0GR0481,"Suttanipata, plain text version",,Suttanipāta,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/sutnippu.htm,#Suttanip,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition by Dines Andersen and Helmer Smith: Sutta-Nipāta, London : Pali Text Society 1913 (Reprinted 1948, 1965, 1984)","Plain floating text, without notes"
IE0GR0482,Suttanipata,,Suttanipāta,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/suttaniu.htm,#Suttanip,the Sri Lanka Tripitaka Project,<not_specified>,
IE0GR0483,"Vimanavatthu, in PTS layout",,Vimānavatthu,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/vimvatou.htm,#Vimanav,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition by N. A. Jayawickrama: Vimānavatthu and Petavatthu, London : Pali Text Society 1977.","Text in original PTS layout, with notes"
IE0GR0484,"Vimanavatthu, plain text without notes",,Vimānavatthu,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/vimvatpu.htm,#Vimanav,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition by N. A. Jayawickrama: Vimānavatthu and Petavatthu, London : Pali Text Society 1977.","Plain floating text, without notes"
IE0GR0485,Vimanavatthu,,Vimānavatthu,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/vimanavu.htm,#Vimanav,the Sri Lanka Tripitaka Project,<not_specified>,
IE0GR0486,"Petavatthu, in PTS layout",,Petavatthu,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/petvatou.htm,#Petav,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition by N. A. Jayawickrama: Vimānavatthu and Petavatthu, London : Pali Text Society 1977.","Text in original PTS layout, with notes"
IE0GR0487,"Petavatthu, plain text without notes",,Petavatthu,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/petvatpu.htm,#Petav,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition by N. A. Jayawickrama: Vimānavatthu and Petavatthu, London : Pali Text Society 1977.","Plain floating text, without notes"
IE0GR0488,Petavatthu,,Petavatthu,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/petavatu.htm,#Petav,the Sri Lanka Tripitaka Project,<not_specified>,
IE0GR0489,"Theragatha, PTS layout, annotated",,Theragāthā,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/theragou.htm,#Therag,"the Dhammakaya Foundation, Thailand, 1989-1996","the ed. by Hermann Oldenberg in: The Thera- and Therî-Gâthâ (Stanzas Ascribed to Elders of the Buddhist Order of Recluses), ed. by H. Oldenberg and R. Pischel, London : Pali Text Society 1883. Second edition with appendices by K.R. Norman and L. Alsdorf, 1966, pp. 1-115.","Text in original PTS layout, with notes"
IE0GR0490,"Theragatha, plain text version, without notes",,Theragāthā,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/theragpu.htm,#Therag,"the Dhammakaya Foundation, Thailand, 1989-1996","the ed. by Hermann Oldenberg in: The Thera- and Therî-Gâthâ (Stanzas Ascribed to Elders of the Buddhist Order of Recluses), ed. by H. Oldenberg and R. Pischel, London : Pali Text Society 1883. Second edition with appendices by K.R. Norman and L. Alsdorf, 1966, pp. 1-115.","Plain floating text, without notes"
IE0GR0491,Theragatha,,Therīgāthā,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/theragau.htm,#Therag,the Sri Lanka Tripitaka Project,<not_specified>,
IE0GR0492,"Therigatha, PTS layout, annotated",,Therīgāthā,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/therigou.htm,#Therig,"the Dhammakaya Foundation, Thailand, 1989-1996","the ed. by Richard Pischel: The Thera- and Therî-Gâthâ (Stanzas Ascribed to Elders of the Buddhist Order of Recluses), ed. by H. Oldenberg and R. Pischel, London : Pali Text Society 1883. Second edition with appendices by K.R. Norman and L. Alsdorf, 1966, pp. 123-250.","Text in original PTS layout, with notes"
IE0GR0493,"Therigatha, plain text version, without notes",,Therīgāthā,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/therigpu.htm,#Therig,"the Dhammakaya Foundation, Thailand, 1989-1996","the ed. by Richard Pischel: The Thera- and Therî-Gâthâ (Stanzas Ascribed to Elders of the Buddhist Order of Recluses), ed. by H. Oldenberg and R. Pischel, London : Pali Text Society 1883. Second edition with appendices by K.R. Norman and L. Alsdorf, 1966, pp. 123-250.","Plain floating text, without notes"
IE0GR0494,Therigatha,,Therīgāthā,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/therigau.htm,#Therig,the Sri Lanka Tripitaka Project,<not_specified>,
IE0GR0495,"Jataka: I. Ekanipata, annotated version","T3488, T3490",Jātaka Ekanipāta,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/jatak1ou.htm,#Jataka,"the Dhammakaya Foundation, Thailand, 1989-1996","the ed. by V. Fausböll: The Jātaka together with its commentary, being tales of the anterior births of Gotama Buddha.  For the first time edited in the original Pāli, Vol. I, London : Pali Text Society 1877. (Reprinted 1962)","Text in original PTS layout, with notes"
IE0GR0496,"Jataka: I. Ekanipata, plain text version","T3488, T3490",Jātaka Ekanipāta,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/jatak1pu.htm,#Jataka,"the Dhammakaya Foundation, Thailand, 1989-1996","the ed. by V. Fausböll: The Jātaka together with its commentary, being tales of the anterior births of Gotama Buddha.  For the first time edited in the original Pāli, Vol. I, London : Pali Text Society 1877. (Reprinted 1962)","Plain floating text, without notes"
IE0GR0497,"Jataka: II. Dukanipata; III. Tikanipata, annotated version","T3488, T3490",Jātaka Dukanipāta,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/jatak2ou.htm,#Jataka,"the Dhammakaya Foundation, Thailand, 1989-1996","the ed. by V. Fausböll: The Jātaka together with its commentary, being tales of the anterior births of Gotama Buddha.  For the first time edited in the original Pāli, Vol. II, London : Pali Text Society 1879. (Reprinted 1963)","Text in original PTS layout, with notes"
IE0GR0498,"Jataka: II. Dukanipata; III. Tikanipata, plain text version","T3488, T3490",Jātaka Dukanipāta,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/jatak2pu.htm,#Jataka,"the Dhammakaya Foundation, Thailand, 1989-1996","the ed. by V. Fausböll: The Jātaka together with its commentary, being tales of the anterior births of Gotama Buddha.  For the first time edited in the original Pāli, Vol. II, London : Pali Text Society 1879. (Reprinted 1963)","Plain floating text, without notes"
IE0GR0499,"Jataka, Nipatas IV - IX, annotated version","T3488, T3490",Jātaka,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/jatak3ou.htm,#Jataka,"the Dhammakaya Foundation, Thailand, 1989-1996","the ed. by V. Fausböll: The Jātaka together with its commentary, being tales of the anterior births of Gotama Buddha.  For the first time edited in the original Pāli, Vol. III, London : Pali Text Society 1883. (Reprinted 1963)","Text in original PTS layout, with notes"
IE0GR0500,"Jataka, Nipatas IV - IX, plain text version","T3488, T3490",Jātaka,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/jatak3pu.htm,#Jataka,"the Dhammakaya Foundation, Thailand, 1989-1996","the ed. by V. Fausböll: The Jātaka together with its commentary, being tales of the anterior births of Gotama Buddha.  For the first time edited in the original Pāli, Vol. III, London : Pali Text Society 1883. (Reprinted 1963)","Plain floating text, without notes"
IE0GR0501,"Jataka, Nipatas X - XV, annotated version","T3488, T3490",Jātaka,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/jatak4ou.htm,#Jataka,"the Dhammakaya Foundation, Thailand, 1989-1996","the ed. by V. Fausböll: The Jātaka together with its commentary, being tales of the anterior births of Gotama Buddha.  For the first time edited in the original Pāli, Vol. IV, London : Pali Text Society 1887. (Reprinted 1963)","Text in original PTS layout, with notes"
IE0GR0502,"Jataka, Nipatas X - XI, plain text version","T3488, T3490",Jātaka,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/jatak4pu.htm,#Jataka,"the Dhammakaya Foundation, Thailand, 1989-1996","the ed. by V. Fausböll: The Jātaka together with its commentary, being tales of the anterior births of Gotama Buddha.  For the first time edited in the original Pāli, Vol. IV, London : Pali Text Society 1887. (Reprinted 1963)","Plain floating text, without notes"
IE0GR0503,"Jataka, Nipatas XVI-XXI, annotated version","T3488, T3490",Jātaka,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/jatak5ou.htm,#Jataka,"the Dhammakaya Foundation, Thailand, 1989-1996","the ed. by V. Fausböll: The Jātaka together with its commentary, being tales of the anterior births of Gotama Buddha.  For the first time edited in the original Pāli, Vol. V, London : Pali Text Society 1891. (Reprinted 1963)","Text in original PTS layout, with notes"
IE0GR0504,"Jataka, Nipatas XVI - XXI, plain text version","T3488, T3490",Jātaka,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/jatak5pu.htm,#Jataka,"the Dhammakaya Foundation, Thailand, 1989-1996","the ed. by V. Fausböll: The Jātaka together with its commentary, being tales of the anterior births of Gotama Buddha.  For the first time edited in the original Pāli, Vol. V, London : Pali Text Society 1891. (Reprinted 1963)","Plain floating text, without notes"
IE0GR0505,"Jataka: XXII. Mahanipata, annotated version","T3488, T3490",Jātaka Mahānipāta,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/jatak6ou.htm,#Jataka,"the Dhammakaya Foundation, Thailand, 1989-1996","the ed. by V. Fausböll: The Jātaka together with its commentary, being tales of the anterior births of Gotama Buddha.  For the first time edited in the original Pāli, Vol. VI, London : Pali Text Society 1896. (Reprinted 1964)","Text in original PTS layout, with notes"
IE0GR0506,"Jataka: XXII. Mahanipata, plain text version","T3488, T3490",Jātaka Mahānipāta,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/jatak6pu.htm,#Jataka,"the Dhammakaya Foundation, Thailand, 1989-1996","the ed. by V. Fausböll: The Jātaka together with its commentary, being tales of the anterior births of Gotama Buddha.  For the first time edited in the original Pāli, Vol. VI, London : Pali Text Society 1896. (Reprinted 1964)","Plain floating text, without notes"
IE0GR0507,Jataka 1,"T3488, T3490",Jātaka,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/jataka1u.htm,#Jataka,the Sri Lanka Tripitaka Project,<not_specified>,Nipata I
IE0GR0508,Jataka 2,"T3488, T3490",Jātaka,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/jataka2u.htm,#Jataka,the Sri Lanka Tripitaka Project,<not_specified>,Nipatas II-III
IE0GR0509,Jataka 3,"T3488, T3490",Jātaka,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/jataka3u.htm,#Jataka,the Sri Lanka Tripitaka Project,<not_specified>,Nipatas IV-IX
IE0GR0510,Jataka 4,"T3488, T3490",Jātaka,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/jataka4u.htm,#Jataka,the Sri Lanka Tripitaka Project,<not_specified>,Nipatas X-XV
IE0GR0511,Jataka 5,"T3488, T3490",Jātaka,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/jataka5u.htm,#Jataka,the Sri Lanka Tripitaka Project,<not_specified>,Nipatas XVI-XXI
IE0GR0512,Jataka 6,"T3488, T3490",Jātaka,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/jataka6u.htm,#Jataka,the Sri Lanka Tripitaka Project,<not_specified>,Nipata XXII
IE0GR0513,"Niddesa I: Mahaniddesa, annotated version in PTS layout",,Niddesa Mahānidessa,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/nidde1ou.htm,#Niddesa,"the Dhammakaya Foundation, Thailand, 1989-1996","the ed. by L. de la Vallée Poussin and E.J. Thomas: Mahāniddesa, Parts I and II. London : Pali Text Society 1916/1917. (Combined reprint 1978)","Text in original PTS layout, with notes"
IE0GR0514,"Niddesa I: Mahaniddesa, plain text version",,Niddesa Mahānidessa,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/nidde1pu.htm,#Niddesa,"the Dhammakaya Foundation, Thailand, 1989-1996","the ed. by L. de la Vallée Poussin and E.J. Thomas: Mahāniddesa, Parts I and II. London : Pali Text Society 1916/1917. (Combined reprint 1978)","Plain floating text, without notes"
IE0GR0515,"Niddesa II: Culaniddesa, PTS layout",,Niddesa Culaniddesa,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/nidde2ou.htm,#Niddesa,"the Dhammakaya Foundation, Thailand, 1989-1996",the ed. by Wilhelm Stede: Cullaniddesa. Oxford : Pali Text Society 1918. (Reprinted 1988),"Text in original PTS layout, with notes"
IE0GR0516,"Niddesa II: Culaniddesa, plain text version",,Niddesa Mahānidessa,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/nidde2pu.htm,#Niddesa,"the Dhammakaya Foundation, Thailand, 1989-1996",the ed. by Wilhelm Stede: Cullaniddesa. Oxford : Pali Text Society 1918. (Reprinted 1988),"Plain floating text, without notes"
IE0GR0517,Mahaniddesa,,Niddesa Mahānidessa,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/mahanidu.htm,#Niddesa,the Sri Lanka Tripitaka Project,<not_specified>,1. Mahaniddesa
IE0GR0518,Cullaniddesa,,Niddesa Culaniddesa,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/cullaniu.htm,#Niddesa,the Sri Lanka Tripitaka Project,<not_specified>,2. Cullaniddesa
IE0GR0519,"Patisambhidamagga: Matika; I. Mahavagga, I-III, annotated version",,Paṭisambhidāmagga Mātikā Mahāvagga,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/patis1ou.htm,#Patisam,"the Dhammakaya Foundation, Thailand, 1989-1996","the ed. by Arnold C. Taylor: The Paṭisambhidāmagga, Vol. I. London : Pali Text Society 1905. (Reprinted 1979)","Text in original PTS layout, with notes"
IE0GR0520,"Patisambhidamagga: Matika; I. Mahavagga, I-III, plain text version",,Paṭisambhidāmagga Mātikā Mahāvagga,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/patis1pu.htm,#Patisam,"the Dhammakaya Foundation, Thailand, 1989-1996","the ed. by Arnold C. Taylor: The Paṭisambhidāmagga, Vol. I. London : Pali Text Society 1905. (Reprinted 1979)","Plain floating text, without notes"
IE0GR0521,"Patisambhidamagga: I. Mahavagga, IV-X; II. Yuganandhavagga; III. Pannanavagga, annotated version",,"Paṭisambhidāmagga Mahāvagga, Yuganandhavagga, Paññāvagga",,,,gretil/2_pali/1_tipit/2_sut/5_khudd/patis2ou.htm,#Patisam,"the Dhammakaya Foundation, Thailand, 1989-1996","the ed. by Arnold C. Taylor: The Paṭisambhidāmagga, Vol. II. London : Pali Text Society 1907. (Reprinted 1979)","Text in original PTS layout, with notes"
IE0GR0522,"Patisambhidamagga: I. Mahavagga, IV-X; II. Yuganandhavagga; III. Pannanavagga, plain text version",,"Paṭisambhidāmagga Mahāvagga, Yuganandhavagga, Paññāvagga",,,,gretil/2_pali/1_tipit/2_sut/5_khudd/patis2pu.htm,#Patisam,"the Dhammakaya Foundation, Thailand, 1989-1996","the ed. by Arnold C. Taylor: The Paṭisambhidāmagga, Vol. II. London : Pali Text Society 1907. (Reprinted 1979)","Plain floating text, without notes"
IE0GR0523,Patisambhidamagga 1,,Paṭisambhidāmagga,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/patisa1u.htm,#Patisam,the Sri Lanka Tripitaka Project,<not_specified>,I. Mahavagga
IE0GR0524,Patisambhidamagga 2,,Paṭisambhidāmagga,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/patisa2u.htm,#Patisam,the Sri Lanka Tripitaka Project,<not_specified>,II. Yuganandhavagga; III. Pannavagga.
IE0GR0525,Apadana,,Apadāna of the Khuddaka Nikāya,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/apadanou.htm,#Apadana,"the Dhammakaya Foundation, Thailand, 1989-1996","the ed. by Mary E. Lilley: The Apadāna of the Khuddaka Nikāya, Parts I and II, London : The Pali Text Society 1925 / 1927,","Text in original PTS layout, with notes"
IE0GR0526,"Apadana, plain text version",,Apadāna of the Khuddaka Nikāya,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/apadanpu.htm,#Apadana,"the Dhammakaya Foundation, Thailand, 1989-1996","the ed. by Mary E. Lilley: The Apadāna of the Khuddaka Nikāya, Parts I and II, London : The Pali Text Society 1925 / 1927.","Plain floating text, without notes"
IE0GR0527,Apadana,,Apadāna of the Khuddaka Nikāya,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/apadanau.htm,#Apadana,the Sri Lanka Tripitaka Project,<not_specified>,
IE0GR0528,"Buddhavamsa, annotated version",,Buddhavaṃsa,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/budvmsou.htm,#Buddhav,"the Dhammakaya Foundation, Thailand, 1989-1996","the new ed. by N. A. Jayawickrama: Buddhavaṃsa and Cariyāpiṭaka, London : Pali Text Society 1974 (PTS Text Series, 166).","Text in original PTS layout, with notes"
IE0GR0529,"Buddhavamsa, plain text version",,Buddhavaṃsa,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/budvmspu.htm,#Buddhav,"the Dhammakaya Foundation, Thailand, 1989-1996","the new ed. by N. A. Jayawickrama: Buddhavaṃsa and Cariyāpiṭaka, London : Pali Text Society 1974 (PTS Text Series, 166).","Plain floating text, without notes"
IE0GR0530,Buddhavamsa,,Buddhavaṃsa,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/buddhavu.htm,#Buddhav,the Sri Lanka Tripitaka Project,<not_specified>,
IE0GR0531,"Cariyapitaka, PTS layout",,Cariyāpiṭaka,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/carpitou.htm,#Cariyap,"the Dhammakaya Foundation, Thailand, 1989-1996","the new ed. by N. A. Jayawickrama: Buddhavaṃsa and Cariyāpiṭaka, London : Pali Text Society 1974 (PTS Text Series, 166).","Text in original PTS layout, with notes"
IE0GR0532,"Cariyapitaka, plain text without notes",,Cariyāpiṭaka,,,,gretil/2_pali/1_tipit/2_sut/5_khudd/carpitpu.htm,#Cariyap,"the Dhammakaya Foundation, Thailand, 1989-1996","the new ed. by N. A. Jayawickrama: Buddhavaṃsa and Cariyāpiṭaka, London : Pali Text Society 1974 (PTS Text Series, 166).","Plain floating text, without notes"
