level,id,link,notBefore,notAfter,lang,script,userrestriction,,title,originalsloc,scopecontent0,scopecontent1
file,EAP727/1/21,https://eap.bl.uk/archive-file/EAP727-1-21,1850,1899,tib,Tibt,Access is for research purposes only.,,རིགས་བྱེད་པའི་དག་སྣང་གི་ལོ་རྒྱུས་བཞུགས་སོ།།,,History of the pure perception of the followers of the Veda.,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 4 paper folios.
file,EAP727/1/23,https://eap.bl.uk/archive-file/EAP727-1-23,1850,1899,tib,Tibt,Access is for research purposes only.,,ཡང་ཟབ་གུ་རུ་དྲག་པོ་རྟ་ཕུར་དྲིལ་སྒྲུབ་ལས། རྗེས་གནང་བྱིན་རླབས་སྤྲིན་ཆར་བཞུགས།,,Blessing light rain of the karmic trace of the profound wrathful guru.,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 8 paper folios.
file,EAP727/1/24,https://eap.bl.uk/archive-file/EAP727-1-24,1850,1899,tib,Tibt,Access is for research purposes only.,,རྩ་གསུམ་ཐུགས་ཐིག་གི་དྲག་པོའི་སྦྱིན་སྲེག་ལོག་འདྲེན་ཚར་གཅོད་བཞུགས།,,Wrathful fire offerings of the heart essence of the three roots that destroy the evil forces.,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 16 paper folios.
file,EAP727/1/26,https://eap.bl.uk/archive-file/EAP727-1-26,1850,1899,tib,Tibt,Access is for research purposes only.,,མཁའ་འགྲོ་གསང་བའི་ཐིག་ལེའི་བྱིན་རླབས་དབང་གི་རིག་པ་བཞུགས།,,The awareness of the blessing power of the secret essence of the dakini.,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 4 paper folios.
file,EAP727/1/27,https://eap.bl.uk/archive-file/EAP727-1-27,1850,1899,tib,Tibt,Access is for research purposes only.,,རྩ་གསུམ་ཐུགས་ཐིག་ལས། བཟློག་བསྡུས་རྡོ་རྗེའི་འཐོར་རླུང་བཞུགས།,,From the essence of the three roots: strong wind of the vajra that reverses.,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 6 paper folios.
file,EAP727/1/3,https://eap.bl.uk/archive-file/EAP727-1-3,1800,1999,tib,Tibt,Access is for research purposes only.,,སྲིད་ཆོས་མཚམས་ཀྱི་ཞལ་གདམས་ལས། ཆོས་སྐྱོང་སྤྱི་གྲུབ་ཀྱི་བུ་ཡི་མདེའུ་ཉུང་འཕྲིས་ཀུན་འགྲུབ་ཞེས་བྱ་བ་བཞུགས་སོ།།,,Condensed and powerful oral instructions and teachings to the wordly assembly.,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 2 paper folios.
file,EAP727/1/30,https://eap.bl.uk/archive-file/EAP727-1-30,1800,1999,tib,Tibt,Access is for research purposes only.,,གསང་བ་ཡོངས་འདུས་གུ་རུ་ཞེ་དྲག་ལས། ཞི་རྒྱས་དབང་གསུམ་ཐུན་མོང་སྤྱིའི་སྦྱིན་བསྲེག་ཡེ་ཤེས་འོད་***བཞུགས།,,"From the many guru of the wish-fulfilling tree: general fire ceremony of the common three actions of pacifying, increasing and empowering.",Owner of original material: Hong Qi. Extent & format of original material: 1 text of 16 paper folios.
file,EAP727/1/31,https://eap.bl.uk/archive-file/EAP727-1-31,1850,1899,tib,Tibt,Access is for research purposes only.,,སྦྱིན་བསྲེག་རྫས་ཀྱི་ཟུར་བྱང་བཞུགས།,,Additional text following the fire ceremony.,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 6 paper folios.
file,EAP727/1/32,https://eap.bl.uk/archive-file/EAP727-1-32,1850,1899,tib,Tibt,Access is for research purposes only.,,དྲེགས་པ་གཟའ་གདོང་མཆོད་པའི་ཐབས།,,Ways of making offerings to Rahula.,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 2 paper folios.
file,EAP727/1/33,https://eap.bl.uk/archive-file/EAP727-1-33,1850,1899,tib,Tibt,Access is for research purposes only.,,ཕྱག་མཚན་རྡོ་རྗེའི་འཁྲུལ་འཁོར་ལས། ན་བསྲུང་གནད་བྱང་འཆི་མེད་བདུད་རྩི་བཞུགས།,,From the vajra mudra: the nectar of immortality of the inner guide that protects.,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 10 paper folios.
file,EAP727/1/34,https://eap.bl.uk/archive-file/EAP727-1-34,1850,1899,tib,Tibt,Access is for research purposes only.,,རྩ་གསུམ་གསང་ཆེན་ཡོངས་འདུས་ལས། དྲག་སྔགས་གཏོར་མའི་རྒྱོགས་རྡོ་བཞུགས།,,From the wish-fulfilling tree of the great secret vehicle of the three roots: the wrathful mantra and torma (that are like) a fast stone.,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 16 paper folios.
file,EAP727/1/35,https://eap.bl.uk/archive-file/EAP727-1-35,1850,1899,tib,Tibt,Access is for research purposes only.,,དྲག་སྔགས་གཏོར་མའི་རྒྱོགས་རྡོའི་བཟློག་པའི་སྔོན་རྗེས་མི་མཐུན་སད་འཇོམས་ཉི་མ་བཞུགས།,,The conflicting (actions of the) sun that destroys and awakes before and after the reversal of wrathful mantra and torma.,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 30 paper folios.
file,EAP727/1/36,https://eap.bl.uk/archive-file/EAP727-1-36,1850,1899,tib,Tibt,Access is for research purposes only.,,ཐུགས་བསྒྲུབ་གསང་བ་ཡོངས་འདུས་ལས། བསྲུང་བཟློག་ཙཀྲ་བསམ་གཏན་ཉལ་ཆོག་བཞུགས།,,From the wish-fulfilling tree of the secret mind accomplishment: be in the state of meditative concentration of tsakra that reverses and protects.,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 6 paper folios.
file,EAP727/1/37,https://eap.bl.uk/archive-file/EAP727-1-37,1800,1999,tib,Tibt,Access is for research purposes only.,,ཐུགས་ཐིག་གསང་བ་ཡོངས་འདུས་ལས། ཕྱག་མཚན་རྡོ་རྗེའི་འཁྲུལ་འཁོར་གྱི་ལོ་གྱོན་ནད་ཡོམ་ཀུན་འཇོམས་བཞུགས།,,From the wish-fulfilling tree of the secret heart essence: the yoga (that heals) the common sickness of the vicious circle with the vajra mudra.,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 8 paper folios.
file,EAP727/1/38,https://eap.bl.uk/archive-file/EAP727-1-38,1850,1899,tib,Tibt,Access is for research purposes only.,,ཀློང་གྲོལ་ཐུགས་ཐིག་ལས། ཕྱག་མཚན་ཁྱུང་ནག་མེ་ཡི་སྤུ་གྲི་བཞུགས།,,From the spontaneously liberated heart essence: the fire razor of the black garuda.,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 6 paper folios.
file,EAP727/1/39,https://eap.bl.uk/archive-file/EAP727-1-39,1800,1999,tib,Tibt,Access is for research purposes only.,,ཀློང་གྲོལ་ཐུགས་ཐིག་ལས། ཕྱག་མཚན་ཁྱུང་ནག་མེ་ཡི་སྤུ་གྲིའ་རྗེས་གནང་བྱ་ཚུལ་འབྱུང་གདོན་བསྲེག་བྱེད་བཞུགས།,,From the spontaneously liberated heart essence: ways of performing exorcism and arise harm after the fire razor of the black garuda.,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 14 paper folios.
file,EAP727/1/4,https://eap.bl.uk/archive-file/EAP727-1-4,1800,1999,tib,Tibt,Access is for research purposes only.,,འཛམ་ལྷ་ལ་ཕྱག་འཚལ་ལོ།གནོད་སྦྱིན་འཛམ་ལྷ་བསྒྲུབ་པ།འགྲུབ་རྟགས་རབ་འབྲིང་ཐ་གསུམ་མ་བྱུང་བར་དུ་བཟླས་བསྒོམ་རིམ་ལ་འབད་པར་བྱེད།,,"Gradual recitation and meditation practices for the full attainment of those of lower, intermediate and excellent capacities.",Owner of original material: Hong Qi. Extent & format of original material: 1 text of 1 paper folio.
file,EAP727/1/40,https://eap.bl.uk/archive-file/EAP727-1-40,1900,1949,tib,Tibt,Access is for research purposes only.,,ཁྱུང་ནག་མེ་ཡི་སྤུ་གྲིའི་བསྲུང་བཟློག་གཞོལ་མེད་རྡོ་རྗེའི་གུར་བརྩེགས་བཞུགས།,,The pavillon of vajras that without effort reverses and protects from the fire razor of the black garuda.,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 6 paper folios.
file,EAP727/1/41,https://eap.bl.uk/archive-file/EAP727-1-41,1925,1975,tib,Tibt,Access is for research purposes only.,,དཔྱོད་ལྡན་ཚེ་རྡོར་ལ། དྲི་བ་དོན་ཚན་བཅུ་པའི་ལན་གདབ་པ།,,Ten questions and answers with the wise one.,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 27 paper folios.
file,EAP727/1/42,https://eap.bl.uk/archive-file/EAP727-1-42,1925,1975,tib,Tibt,Access is for research purposes only.,,བླ་མ་རིན་པོ་ཆེ་ལ་དྲི་བ་ཚན་པ་གཉིས་པའི་ལན་བཞུགས་སོ།,,Answers to the second section of questions to the precious lama.,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 20 paper folios.
file,EAP727/1/43,https://eap.bl.uk/archive-file/EAP727-1-43,1925,1975,tib,Tibt,Access is for research purposes only.,,བླ་མ་རིན་པོ་ཆེ་ལ་དྲི་བ་ཚན་པ་གསུམ་པའི་ལན་བཞུགས་སོ།,,Answers to the third section of questions to the precious lama.,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 28 paper folios.
file,EAP727/1/44,https://eap.bl.uk/archive-file/EAP727-1-44,1925,1975,tib,Tibt,Access is for research purposes only.,,རྒྱལ་བའི་ཡུམ་གཅིག་འདོད་ཁམས་བདག་མོ་རེ་མ་ཏིའི་གསོལ་མཆོད་དངོས་གྲུབ་ཆར་འབེབས་བཞུགས་སོ།,,"The rain of accomplishment (that comes from) the offering and invocation to Remati, the supreme lady of the realm of desire, who is the mother of the Buddhas.",Owner of original material: Hong Qi. Extent & format of original material: 1 text of 8 paper folios.
file,EAP727/1/45,https://eap.bl.uk/archive-file/EAP727-1-45,1800,1999,tib,Tibt,Access is for research purposes only.,,གཅོད་ཡུལ་མཁའ་འགྲོའི་གད་རྒྱངས་ལས། གཉན་ཁྲོད་འདོན་འགྲིགས་གསལ་བའི་མེ་ལོང་ཞེས་བྱ་བ་བཞུགས་སོ། །,,From the laughter of the dakini of gcod: the clear mirror of compilation that expels haunted grounds.,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 20 paper folios.
file,EAP727/1/46,https://eap.bl.uk/archive-file/EAP727-1-46,1825,1875,tib,Tibt,Access is for research purposes only.,,བཀའ་གཏེར་སྲུང་མ་སྤྱིའི་མཆོད་འཕྲིན་ཉུང་འདུས་འདོད་དོན་ཀུན་འགྲུབ་ཅེས་བྱ་བ་བཞུགས་སོ། །,,Universal wishes collected in a short communication and general offering to the protectors of the orally transmitted and revealed treasury teachings.,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 10 paper folios.
file,EAP727/1/48,https://eap.bl.uk/archive-file/EAP727-1-48,1850,1899,tib,Tibt,Access is for research purposes only.,,མའི་དྲིན་བསབ་བདེ་ཆེན་ཞིང་མཐོང་བཞུགས་སོ། །,,The kindness of the mother fills the vision of the realm of great bliss.,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 10 paper folios.
file,EAP727/1/49,https://eap.bl.uk/archive-file/EAP727-1-49,1925,1975,tib,Tibt,Access is for research purposes only.,,དཀོན་མཆོག་གསུམ་ལ་སྐྱབས་སུ་འགྲོ་བའི་ཚུལ་ཐར་ལམ་སྒོ་འབྱེད་ཅེས་བྱ་བ་བཞུགས་སོ། །,,Opening to the liberation path and methods of taking refuge in the three jewels.,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 8 paper folios.
file,EAP727/1/5,https://eap.bl.uk/archive-file/EAP727-1-5,1850,1899,tib,Tibt,Access is for research purposes only.,,ཨོ་བརྒྱན་གུ་རུ་དྲག་པོ་ལ་ཕྱག་མཚལ་ལོ།,,Invocation to Guru Padmasambhava.,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 6 paper folios.
file,EAP727/1/50,https://eap.bl.uk/archive-file/EAP727-1-50,1800,1999,tib,Tibt,Access is for research purposes only.,,ཨ་མདོ་རོང་བོ་དགོན་ཆེན་ཕུན་ཚོགས་གསུམ་ལྡན་གྱི་རྒྱས་བཤད་ལས་གནས་བརྒྱད་ཀྱི་མཚན་དུམ་བུ་བྲི་བ།,,Writing on the names of the eight ranks and extensive explanation of Phun tshogs gsum ldan from the monastery of Rongbo in Amdo.,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 10 paper folios.
file,EAP727/1/52,https://eap.bl.uk/archive-file/EAP727-1-52,1850,1899,tib,Tibt,Access is for research purposes only.,,མཁའ་འགྲོ་གསང་བའི་ཡེ་ཤེས་ཀྱི་སྒྲུབ་ཐབས་བཞུགས།,,Methods of accomplishing the wisdom of the secret dakini.,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 56 paper folios.
file,EAP727/1/54,https://eap.bl.uk/archive-file/EAP727-1-54,1925,1975,tib,Tibt,Access is for research purposes only.,,སྲིད་ཞི་གར་གྱི་དབང་ཕྱུག་གི༔ སྨིན་བྱེད་བདེ་ཆེན་ཀློང་གྲོལ་བཞུགས༔,,The spontaneous liberation of the empowered great bliss of the lord of dancers of samsara and nirvana.,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 18 paper folios.
file,EAP727/1/55,https://eap.bl.uk/archive-file/EAP727-1-55,1800,1999,tib,Tibt,Access is for research purposes only.,,ཆོས་ཉིད་རིག་པའི་ཀློང་སྒྲོམ་ལས༔ བཀའ་སྲུང་སྔགས་སྲུང་རལ་གཅིག་མའི༔འཕྲིན་ལས་ལས་བཞི་ལྷུན་གྲུབ་བཞུགས༔,,"From the dimension of the innate knowledge:The spontaneity of the four activities (pacifying, increasing, empowering, subjugating) of the teachings' guardian Protectoress of Secret Mantra.",Owner of original material: Hong Qi. Extent & format of original material: 1 text of 12 paper folios.
file,EAP727/1/56,https://eap.bl.uk/archive-file/EAP727-1-56,1900,1949,tib,Tibt,Access is for research purposes only.,,དབྱིངས་ཀྱི་མ་མོ་མཁའ་འགྲོ་ཡི༔ འཁྲུགས་སྐོང་ཆོས་ཉིད་ཀློང་གྲོལ་བཞུགས༔,,The spontaneously liberated innate nature that makes the dakini realm trembling.,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 4 paper folios.
file,EAP727/1/57,https://eap.bl.uk/archive-file/EAP727-1-57,1900,1949,tib,Tibt,Access is for research purposes only.,,ཆོས་ཉིད་རིག་པའི་ཀློང་སྒྲོམ་ལས།,,From the dimension of the innate knowledge.,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 11 paper folios.
file,EAP727/1/58,https://eap.bl.uk/archive-file/EAP727-1-58,1900,1949,tib,Tibt,Access is for research purposes only.,,བཀའ་སྲུང་སྲོག་བདུད་རཱ་ཧུ་ལའི༔ བསྐུལ་བྱང་གནམ་ལྕགས་འཁོར་ལོ་བཞུགས༔,,"Rahula, the teaching guardian that attacks the vital principle arises like a thunderbolt wheel.",Owner of original material: Hong Qi. Extent & format of original material: 1 text of 4 paper folios.
file,EAP727/1/59,https://eap.bl.uk/archive-file/EAP727-1-59,1800,1999,tib,Tibt,Access is for research purposes only.,,ཆོས་ཉིད་རིག་པའི་ཀློང་སྒྲོམ་ལས༔ བཀའ་སྲུང་བཛྲ་ས་དྷུ་ཡི༔ འཕྲིན་ལས་ལྷུན་འགྲུབ་བང་མཛོད་བཞུགས༔,,From the dimension of the innate knowledge: the treasure of the effortless accomplishment of the karmic actions of the teachings' guardian Bdzra Sadhu.,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 10 paper folios.
file,EAP727/1/6,https://eap.bl.uk/archive-file/EAP727-1-6,1850,1899,tib,Tibt,Access is for research purposes only.,,ཁྱུང་ནག་མེ་ཡི་སྤུ་གྲིའི་བཀྲུ་བྱ་བ་གདོན་གྲོལ་འོག་གདོན་འཇོམས་བྱེད་མེ་ཡི་སྤུ་གྲི་བཞུགས།,,Exorcism ritual of the black garuda.,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 29 paper folios.
file,EAP727/1/60,https://eap.bl.uk/archive-file/EAP727-1-60,1800,1999,tib,Tibt,Access is for research purposes only.,,ཕུར་སྒྲུབ་རྩ་བའི་སྙིང་པོ་ལས༔ ཕུར་བསྲུང་མ་མོ་བཅུ་གཉིས་ཀྱི༔ འཕྲིན་བཅོལ་ཉམས་པའི་སྲོག་གཅོད་བཞུགས༔,,From the accomplished root essence of phur: killing the defilments by entrusting the twelve female guardians.,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 6 paper folios.
file,EAP727/1/61,https://eap.bl.uk/archive-file/EAP727-1-61,1925,1975,tib,Tibt,Access is for research purposes only.,,ཕུར་སྒྲུབ་རྩ་བའི་སྙིང་བོ་ལས།,,From the accomplished root essence.,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 6 paper folios.
file,EAP727/1/62,https://eap.bl.uk/archive-file/EAP727-1-62,1925,1975,tib,Tibt,Access is for research purposes only.,,ཆོས་ཉིད་རིག་པའི་ཀློང་སྒྲོམ་ལས༔ རྡོ་རྗེ་དྲག་རྒྱལ་འབར་མ་ཡི༔ འཕྲིན་བྱང་དམ་སྲི་ཀུན་སྒྲོལ་བཞུགས༔,,From the dimension of the innate knowledge: the words of Brahma with the victorious wrathful vajra that liberate from all demons.,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 12 paper folios.
file,EAP727/1/63,https://eap.bl.uk/archive-file/EAP727-1-63,1925,1975,tib,Tibt,Access is for research purposes only.,,རྡོ་རྗེ་དྲག་རྒྱལ་འབར་མ་ཡི།,,Of Brahma with the victorious wrathful vajra.,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 6 paper folios.
file,EAP727/1/64,https://eap.bl.uk/archive-file/EAP727-1-64,1800,1999,tib,Tibt,Access is for research purposes only.,,ཆོས་ཉིད་རིག་པའི་ཀློང་སྒྲོམ་ལས༔ བཀའ་སྲུང་དུར་བདག་མཆོད་པའི་ཐབས༔ རྣལ་འབྱོར་བར་ཆད་ཀུན་སེལ་བཞུགས༔,,From the dimension of the innate knowledge: the ways of offering the self to the funeral of a teachings' guardian: the yogin Dispeller of All Obstacles.,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 8 paper folios.
file,EAP727/1/65,https://eap.bl.uk/archive-file/EAP727-1-65,1800,1999,tib,Tibt,Access is for research purposes only.,,ཆོས་ཉིད་རིག་པའི་ཀློང་སྒྲོམ་ལས༔ རྩ་གསུམ་སྒྱུ་འཕྲུལ་བཀའ་སྲུང་གི༔ སྲོག་དབང་ཆོས་ཉིད་རོལ་རྩལ་བཞུགས༔,,From the dimension of the innate knowledge: the manifest power of the real nature of the life-force of the magic teachings' guardian of the three roots.,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 14 paper folios.
file,EAP727/1/66,https://eap.bl.uk/archive-file/EAP727-1-66,1800,1999,tib,Tibt,Access is for research purposes only.,,ཆོས་ཉིད་རིག་པའི་ཀློང་སྒྲོམ་ལས༔ རྩ་གསུམ་བཀའ་སྲུང་དམ་ཅན་གྱི༔ གཏོར་འབུལ་འཕྲིན་ལས་ལྷུན་རྫོགས་བཞུགས༔,,From the dimension of the innate knowledge: the spontaneously perfect action of offering torma of the faithful protectors of the three roots.,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 8 paper folios.
file,EAP727/1/67,https://eap.bl.uk/archive-file/EAP727-1-67,1925,1975,tib,Tibt,Access is for research purposes only.,,ཆོས་ཉིད་རིག་པའི་ཀློང་སྒྲོམ་ལས༔ འཕྲིན་བཅོལ་ཁྱབ་གདལ་ཀློང་ཡངས་བཞུགས༔,,From the dimension of the innate knowledge: the all-pervasive expanse of entrustment (to the teachings' protectors).,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 12 paper folios.
file,EAP727/1/68,https://eap.bl.uk/archive-file/EAP727-1-68,1925,1975,tib,Tibt,Access is for research purposes only.,,ཆོས་ཉིད་རིག་པའི་ཀློང་སྒྲོམ་ལས༔ བསྔོ་སྨོན་དམིགས་མེད་ཀློང་གྲོལ་བཞུགས༔,,From the dimension of the innate knowledge: the spontaneously liberated not conceptualized dedication prayer.,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 4 paper folios.
file,EAP727/1/69,https://eap.bl.uk/archive-file/EAP727-1-69,1800,1999,tib,Tibt,Access is for research purposes only.,,འུྃ༔ དྲེགས་པའི་སྡེ་དཔོན་སྔོ་ལྷ་གཡུ་རྩེ་བདུད་རྒྱལ་ཐོད་ཕྲེང་གི་སྒྲུབ་འཕྲིན་ལས་བཞི་ལྷུན་གྱིས་འགྲུབ་པའི་གཏེར་མཛོད་ཅེས་བྱ་བ་བཞུགས་སོ༔,,"The naturally complete treasure of the accomplished four activities (pacifying, increasing, empowering and subjugating) of the garland of skulls of the Haughthy Leader, the blue god, king of Maras.",Owner of original material: Hong Qi. Extent & format of original material: 1 text of 28 paper folios.
file,EAP727/1/7,https://eap.bl.uk/archive-file/EAP727-1-7,1850,1899,tib,Tibt,Access is for research purposes only.,,སྲོག་བདག་ཐུགས་ཀྱི་ཐིག་ལེའི་བསྐུལ་བ་བཞུགས།,,Practice to develop the essence of wisdom.,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 8 paper folios.
file,EAP727/1/70,https://eap.bl.uk/archive-file/EAP727-1-70,1800,1999,tib,Tibt,Access is for research purposes only.,,འུྃ༔ དྲེགས་པའི་སྡེ་དཔོན་སྔོ་ལྷ་གཡུ་རྩེ་ཡི་སྲོག་དབང་བཀའ་དམ་རྡོ་རྗེ་གསང་ལུང་ཞེས་བྱ་བ་བཞུགས་སོ༔,,"The secret oral transmission of the vajra oath of the life-force empowerment of he garland of skulls of the Haughthy Leader, the blue god, king of Maras.",Owner of original material: Hong Qi. Extent & format of original material: 1 text of 16 paper folios.
file,EAP727/1/71,https://eap.bl.uk/archive-file/EAP727-1-71,1925,1975,tib,Tibt,Access is for research purposes only.,,སྙིང་བྱང་སྲོག་གི་འཁོར་ལོ་ཡི༔ མན་ངག་སྣང་གཟུགས་ཟློས་གར་བཞུགས༔,,Concise list of the wheel of life: quintessential instructions of the phenomenal body emanation.,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 4 paper folios.
file,EAP727/1/72,https://eap.bl.uk/archive-file/EAP727-1-72,1800,1999,tib,Tibt,Access is for research purposes only.,,ཡུལ་ལྷའི་དབང་པོ་ཞལ་དཀར་རིན་ཆེན་གཟི་འབར་རྩལ་གྱི་བསང་དང་ཕུད་རབ་འདོད་དགུ་ལྷུན་གྱིས་གྲུབ་པའི་གཏེར་མཛོད་ཅེས་བྱ་བ་བཞུགས་སོ༔,,The spontaneous treasure of the secret shining precious manifestation of the local deity Dbang po Zhal dkar.,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 18 paper folios.
file,EAP727/1/73,https://eap.bl.uk/archive-file/EAP727-1-73,1800,1999,tib,Tibt,Access is for research purposes only.,,གཏེར་སྲུང་ཡུལ་ལྷའི་དབང་པོ་ཞལ་དཀར་འཁོར་བཅས་ཀྱི་གསེར་སྐྱེམས་སྣང་ཡུལ་བདུད་རྩིའི་མཆོད་སྤྲིན་བཞུགས༔,,Cloudbanks of offerings of ambrosia with the projection of golden libation of the local deity Dbang po Zhal dkar with his entourage.,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 6 paper folios.
file,EAP727/1/74,https://eap.bl.uk/archive-file/EAP727-1-74,1925,1975,tib,Tibt,Access is for research purposes only.,,ཡུལ་ལྷའི་དབང་པོ་ཞལ་དཀར་གྱི་བསྐང་གསོལ་འདོད་དགུའི་རེ་སྐོང་ཞེས་བྱ་བ་བཞུགས་སོ༔,,Mending ritual to the local deity Zhal dkar for all gathered desires.,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 6 paper folios.
file,EAP727/1/75,https://eap.bl.uk/archive-file/EAP727-1-75,1925,1975,tib,Tibt,Access is for research purposes only.,,ཡུལ་ལྷ་ཞལ་དཀར་ཡི་དམ་སྲས་བློན་འོར་ཀུན་གྱི་བསྟོད་པ་རྣལ་འབྱོར་དཔའ་བོའི་ཐོ་གླུ་བཞུགས།,,The song of the hero yogin that praises all sons and ministers of the local deity Zhal dkar.,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 9 paper folios.
file,EAP727/1/76,https://eap.bl.uk/archive-file/EAP727-1-76,1925,1975,tib,Tibt,Access is for research purposes only.,,ཡུལ་ལྷའི་མཆོད་ཐབས་འདོད་དགུ་ལྷུན་གྲུབ་ཞེས་བྱ་བ་བཞུགས།,,Spontaneous desires and methods of making offering to the local deity.,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 8 paper folios.
file,EAP727/1/77,https://eap.bl.uk/archive-file/EAP727-1-77,1925,1975,tib,Tibt,Access is for research purposes only.,,གནས་ཀྱི་སྲུང་མའི་འཕྲིན་བཅོལ་དགྲ་བགེགས་དཔུང་གཞོམ་གནམ་ལྕགས་ཐོག་རྒོད་འབར་བའི་མཚོན་ཆ་བཞུགས༔,,"Protectors of the place that destroy enemies and obstructers with blazing swords, wild thunderbolts and army of destruction.",Owner of original material: Hong Qi. Extent & format of original material: 1 text of 8 paper folios.
file,EAP727/1/78,https://eap.bl.uk/archive-file/EAP727-1-78,1925,1975,tib,Tibt,Access is for research purposes only.,,སྨན་བཙུན་བཀྲ་ཤིས་མཛེས་ལྡན་མའི་བསྐང་གསོལ་བདེ་བའི་དཔལ་སྟེར་བཞུགས༔,,The mending ritual of the beautiful Medicine Lady.,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 10 paper folios.
file,EAP727/1/79,https://eap.bl.uk/archive-file/EAP727-1-79,1925,1975,tib,Tibt,Access is for research purposes only.,,བསམ་བློའི་ཞབས་བསྟན་གསོལ་འདེབས་མི་བཤིག་རྡོ་རྗེ་ཆོས་ཁམས་ཞེས་བྱ་བ་བཞུགས།,,Preaching the indestructible realm of Vajrapani.,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 2 paper folios.
file,EAP727/1/8,https://eap.bl.uk/archive-file/EAP727-1-8,1800,1999,tib,Tibt,Access is for research purposes only.,,ཀློང་གྲོལ་ཐུགས་ཀྱི་ཐིག་ལེ་ལས།       རྡོར་སེམས་གསང་བ་འདུས་བའི་བསྐོན་ཡིག་གབ་དོན་མངོན་གསལ་སྣང་བའི་ཟླ་ཟེར་ཞེས་བྱ་བ་བཞུགས།,,The light that irradiates the spontaneously liberated heart.,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 18 paper folios.
file,EAP727/1/80,https://eap.bl.uk/archive-file/EAP727-1-80,1925,1975,tib,Tibt,Access is for research purposes only.,,བཅུད་དྲིལ་ལག་ལེན་གཅིག་ཆོག་ལས་སྐབས་དོན་ཁོལ་ཕྱུང་ནི།,,Extract of the chapter from the all-sufficient quintessential practice.,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 2 paper folios.
file,EAP727/1/81,https://eap.bl.uk/archive-file/EAP727-1-81,1925,1975,tib,Tibt,Access is for research purposes only.,,ངོ་མཚར་གཏམ་ཙམ་འཛིན་པར་མི་སེམས་ན།,,Incomplete agiographic text (number of missing pages not assessed).,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 14 paper folios.
file,EAP727/1/82,https://eap.bl.uk/archive-file/EAP727-1-82,1925,1975,tib,Tibt,Access is for research purposes only.,,དབང་བསྐུར་གདལ་ཁྱབ་ཀློང་བརྡོལ་བཞུགས།,,The tantric initiation that pervades and expands into spontaneous realization.,Owner of original material: Hong Qi. Extent & format of original material: 1 text of 20 paper folios.
